"system","BD<->EF","BD<->NO3","BD<->PO4","EF<->NO3","EF<->PO4","Type I-N","Type II-N","Type I-P","Type II-P"
"Ks_9",0.554593071965556,0.628411997020067,0.678535734397982,0.97802529874267,0.777880828766015,0.668044052300367,0.730422645411821,0.613692361240484,0.718383095282617
"Ks_9",0.656786883298405,0.680778081091411,0.723236306471009,0.979706684662509,0.817860438213048,0.71960716167071,0.801533959844349,0.706133338462138,0.753996294233543
"Ks_9",0.592273177427366,0.597871350239403,0.638602487606918,0.95891896450725,0.715185581420605,0.651625070481479,0.746924477625383,0.621949274498462,0.672500557270537
"Ks_9",0.647385764067397,0.721398547858655,0.731686292359014,0.938663643629791,0.791182239479149,0.707089535598448,0.816127215491769,0.667313854044144,0.778955989680229
"Ks_9",0.576489555643055,0.602417862824124,0.678940441115786,0.923041899142898,0.652121652608437,0.638123169932925,0.734011085949025,0.623384196335814,0.645473930632391
"Ks_9",0.640834586776053,0.723502269006127,0.741953609100799,0.995317083521997,0.750536694062951,0.768751289957482,0.77680558938073,0.724753153650816,0.694181394429327
"Ks_9",0.602583513709247,0.674223730042899,0.65698912703197,0.934641532790229,0.745083954385895,0.685010745137766,0.765502922313205,0.640399412189705,0.691941694926309
"Ks_9",0.668260782789579,0.65819563742259,0.722575388129802,0.957375836113159,0.774990352194043,0.69991389551001,0.802683511353748,0.686220480319399,0.756751484952535
"Ks_9",0.552041610463956,0.656671216214174,0.676680134729838,0.959913548716052,0.792592982658083,0.683339456684319,0.723988130245319,0.640142367311369,0.693948228141855
"Ks_9",0.654684046857252,0.696711442485608,0.713662016445087,0.985572661462198,0.797640655047253,0.736585537509573,0.796695527381691,0.677647997363066,0.764217401418153
"Ks_9",0.575818707787359,0.628015140094646,0.574630069145758,0.917307611794848,0.687855658255235,0.649521608848016,0.737768854096612,0.562195961238292,0.66307079590506
"Ks_9",0.635260318885465,0.729579648474835,0.758257040148473,0.985259531979696,0.801052719186461,0.735973735104995,0.805726672101235,0.688267730529487,0.770067469491006
"Ks_9",0.613064957523115,0.670679294485521,0.643115976951984,0.978825736942781,0.755537519112691,0.728361769567822,0.748406192076643,0.629889215555001,0.708114866384772
"Ks_9",0.609636584246065,0.721784619041459,0.683071026133453,0.949531083914416,0.794956697794727,0.765082048485092,0.730494933993073,0.685913554032304,0.697671293659377
"Ks_9",0.657072625587891,0.673397448868073,0.639734565433203,0.954782061337889,0.774377866112761,0.714880695048989,0.787576033752773,0.656248905442377,0.721066782618536
"Ks_9",0.62289221179999,0.606723576038983,0.63201001995916,0.970529527421234,0.762242984126148,0.680394065609115,0.753091650829137,0.633789333484945,0.707199493475452
"Ks_9",0.553186763484535,0.596876086983117,0.570599067542134,0.925087138475773,0.65901869881014,0.621290189895942,0.730014083950857,0.575009054262587,0.610556276205665
"Ks_9",0.563690220248796,0.66026010698289,0.60593619788195,0.919698030457799,0.681395403817875,0.682296191031637,0.717179052569997,0.581235074254694,0.650967417010905
"Ks_9",0.565893013761755,0.65698839556053,0.554237953481451,0.917469361136174,0.634674592747041,0.674576354529006,0.723698967814932,0.568599192451121,0.599581512432822
"Ks_9",0.568104024227027,0.64560639767779,0.61801931736401,0.944496169274708,0.661732694270686,0.667326705683032,0.739137816658781,0.595034061187961,0.63513568207469
"Ks_9",0.602774175772587,0.710666034903212,0.693821964645201,0.975910622127609,0.801114906864784,0.728423213612912,0.767543592864823,0.69109787333457,0.698005385773913
"Ks_9",0.653441050618282,0.68363830810597,0.684471142303455,0.992948196462652,0.827238317331145,0.742289173906158,0.783549559949493,0.693033757592157,0.743658837770874
"Ks_9",0.646393926265654,0.615061045896705,0.691650845068895,0.940557462307713,0.774449085899337,0.648151703083704,0.800799663626959,0.668374210498511,0.737731537261662
"Ks_9",0.677962186327271,0.712576976802312,0.739878060486264,0.941909819084022,0.747218799550649,0.734517140796217,0.805432444205712,0.693634395046438,0.749454008931157
"Ks_9",0.584753890733015,0.665615143004996,0.528747592743046,0.953270653957143,0.72464735977836,0.686171633888379,0.752504205139024,0.5458383010735,0.675825879816073
"Ks_9",0.634338173963695,0.662634739205039,0.619763417229588,0.937675039222915,0.802812285778447,0.700699226310779,0.767184755128855,0.669766877419787,0.692123397027114
"Ks_9",0.53817615956033,0.701850077574089,0.637643758518544,0.993997481025131,0.826672504756006,0.741660787300436,0.701720358151457,0.652521941214344,0.661650921098914
"Ks_9",0.656432468194201,0.699448197501886,0.709852737656477,0.999412625257994,0.82366087987946,0.720737107054622,0.825436010473965,0.687698736880109,0.767961785958761
"Ks_9",0.615667739277821,0.638040104085165,0.577103909973201,0.91938994399013,0.721982716345922,0.663842663127217,0.763948805428221,0.602672727227568,0.669889655337782
"Ks_9",0.575749724595537,0.649325764967059,0.63353774153649,0.937633427566258,0.70252010750135,0.669825543511534,0.74220623661195,0.59630891419513,0.676558505769288
"Ks_9",0.637245198337376,0.637634856877969,0.642048390811449,0.964142100174609,0.703557718838944,0.689574343748681,0.776423522980864,0.614564789678395,0.709384512443559
"Ks_9",0.642816926084512,0.615208690851383,0.697758705961178,0.95036874306311,0.777345397241274,0.696987421770221,0.74721055714097,0.659435920815879,0.751216524111965
"Ks_9",0.575677981179524,0.660802200320832,0.627889641168221,0.953539660925898,0.737161100269087,0.695307371693408,0.731503496890801,0.624365475988012,0.663200253210724
"Ks_9",0.551028840370144,0.656001541593546,0.59977901775577,0.935854039617654,0.796738454807888,0.68388211045134,0.709921446551687,0.597448744161803,0.687628073637995
"Ks_9",0.59009161533121,0.616512350211345,0.630144865967356,0.935449784531979,0.74718081676573,0.634432251431891,0.768308934847808,0.599413903923296,0.71033556635121
"Ks_9",0.627453184716071,0.583757027685449,0.619064007286729,0.971939908990013,0.793793546525026,0.658599008587312,0.762689037446354,0.632874112139041,0.721161112147116
"Ks_9",0.591526034529244,0.595156250569573,0.63712860661237,0.927900511295851,0.73639150022406,0.647785266385455,0.732216962192814,0.629940631506084,0.675419407872403
"Ks_9",0.616066577148062,0.698836651333324,0.695163604488729,0.981476536968956,0.759668999991206,0.723923981750148,0.777850016718852,0.65010894171513,0.727623270171795
"Ks_9",0.565083604267627,0.663078231842544,0.62604988388384,0.944647357892344,0.755244974928456,0.682956049436488,0.732664875133671,0.607255567596752,0.6831270588283
"Ks_9",0.610859084422238,0.664316792097684,0.678680474565814,0.96435343246358,0.744917435180697,0.70851336179009,0.755127500642754,0.648360323644447,0.704682127712485
"Ks_9",0.583402244267682,0.604800957295992,0.653145359712439,0.94813192547246,0.726689542641392,0.655735049868917,0.734916208746979,0.62243121333912,0.682537532210018
"Ks_9",0.595544317736366,0.58463264409771,0.614658455191586,0.932666325963265,0.666703951298833,0.648762507725867,0.728221033079167,0.587833030738437,0.664354677722405
"Ks_9",0.597120643250304,0.645277583840191,0.631923498209202,0.929952662198843,0.76115258838332,0.666123776327726,0.757340883500536,0.60357673297865,0.721217721393539
"Ks_9",0.620793064197562,0.706066749108129,0.677841488722559,0.9998047038942,0.811739974644733,0.734496153832272,0.785505086638176,0.679385364042324,0.719247627456055
"Ks_9",0.613130062847696,0.675306327996586,0.69498467698603,0.912826400841898,0.699413262372582,0.709074726675318,0.737228997042948,0.64690100594656,0.689715483816529
"Ks_9",0.560846832163517,0.63060413602052,0.62707767434881,0.936174176981062,0.657367694810448,0.673702757346357,0.710400902076916,0.590295116173972,0.63813630766327
"Ks_9",0.649805448400494,0.778404085185288,0.737226739486445,0.982256120901052,0.755028503468757,0.791121832748551,0.792924972552814,0.697321288139567,0.7280014750363
"Ks_9",0.577016745848427,0.69387585877454,0.645761429540322,0.919469655873123,0.71153703127578,0.6979722878855,0.735924990718467,0.613739532089534,0.672441620829002
"Ks_9",0.636229877930594,0.725089764558102,0.69942865901182,0.959761397191778,0.722124817075115,0.734035160375705,0.791399695267466,0.646827111817846,0.725312152939927
"Ks_9",0.62738212706861,0.678855965801463,0.690979505543372,0.958685251334117,0.702191512144115,0.696623502694041,0.790058219421469,0.644967335350018,0.701612852419553
"Ks_9",0.560553306771423,0.65595466455327,0.669579915056598,0.95794552140694,0.735349073877408,0.717081927185536,0.695534899576394,0.652321636355399,0.649850525089599
"Ks_9",0.554737234457746,0.707890511248224,0.631279647249934,0.988161158079729,0.797032372225318,0.721412833472928,0.737457382295704,0.613962607279938,0.695635049073761
"Ks_9",0.599749027538907,0.639243699591192,0.639993626052548,0.898470793556959,0.719428153633668,0.662492138798503,0.741730127240616,0.621945842691542,0.681819133451919
"Ks_9",0.536954851980836,0.650436519751281,0.599808044572367,0.951476967834181,0.627216500054024,0.680937983528208,0.704562869196756,0.604297505953924,0.569719239823659
"Ks_9",0.648953561452547,0.725487138042611,0.704000976544258,0.974329206233521,0.750618787954108,0.736597337323726,0.807487660469988,0.658832035436029,0.743640155743632
"Ks_9",0.586785866109478,0.68952175828908,0.632768114013438,0.960419482386692,0.757093221234881,0.711635409716502,0.748286949400495,0.649920095466822,0.660271310061463
"Ks_9",0.663032057859537,0.704824678090555,0.680959664996814,0.998094330115807,0.788118385192121,0.759828694623291,0.791545324168695,0.699338450631924,0.718032622158504
"Ks_9",0.564309750279508,0.689272213334988,0.725989183309949,0.992549411497649,0.727449676045638,0.68657982376237,0.772234625800925,0.618636957420246,0.721214713459317
"Ks_9",0.630744109083779,0.681141513368856,0.650191066375041,0.938589592294315,0.738612813497262,0.713755520989778,0.76470637522396,0.627979089883827,0.718227741974277
"Ks_9",0.626980850903757,0.732062682218966,0.73453004374815,0.944499911141281,0.77107337083361,0.70955344599227,0.807268236092809,0.674068960319198,0.743935645171514
"Ks_9",0.623173266223466,0.721215227533167,0.661086622277195,0.966554044596429,0.780744201506661,0.752646963262213,0.762094070316856,0.635715320502054,0.73845033025736
"Ks_9",0.702829849025943,0.697172810483425,0.762340789689785,0.997633222648158,0.860178993150251,0.76199695134856,0.814368802112972,0.738943009977819,0.807447906869015
"Ks_9",0.587374107444234,0.623068173741665,0.648771003573188,0.929991005710512,0.748817404318251,0.70145852521681,0.694945497036301,0.616214130322265,0.703379629412054
"Ks_9",0.550064882192381,0.624767124772502,0.620460456945815,0.938516660393418,0.698346280782957,0.656355305269459,0.716545406827386,0.590194984361555,0.651333956653973
"Ks_9",0.581208281183559,0.585748306690195,0.58375405345055,0.908511750403156,0.690113507337333,0.622658133032587,0.734512612537216,0.584282577266377,0.650177421961255
"Ks_9",0.621218445737246,0.678437704080192,0.656007971601736,0.94851604685663,0.775725950832156,0.699417486187915,0.775882901904038,0.639503451286692,0.725657398164924
"Ks_9",0.652942392319634,0.58844975260817,0.704523448998961,0.972817502498745,0.695050746046528,0.686715412183106,0.755614511151831,0.669295307442383,0.69861854228282
"Ks_9",0.569615548050088,0.670744953422732,0.612967431756253,0.986191580688861,0.803596027257379,0.727724954186709,0.716857927358175,0.609781713256761,0.702851562665642
"Ks_9",0.729238660021515,0.702709913757955,0.673191512908268,0.987885155424248,0.80879748643825,0.767951170187901,0.827118769956925,0.668298367189858,0.808341742487603
"Ks_9",0.575819761552922,0.632126235709081,0.628129060611257,0.929087614560436,0.776864190624781,0.649528572131481,0.747308245962959,0.615733975176422,0.696723702680927
"Ks_9",0.626923168471654,0.651372073294249,0.65943741618908,0.959643056672076,0.792578662732948,0.709872593834191,0.754376892746672,0.63714398874855,0.745960670956162
"Ks_9",0.646842523097199,0.663911280605248,0.652958698287279,0.997552475138977,0.762103014309922,0.71330565256095,0.796686103098356,0.658779163051452,0.712949520920925
"Ks_9",0.681941846690394,0.673386623379138,0.654973177217983,0.996746813202631,0.78112671146017,0.748622269355002,0.793356491166039,0.67034404537774,0.739316628573396
"Ks_9",0.598565726326665,0.682797467291926,0.634217622008759,0.974212805327693,0.718418094448327,0.691624327645137,0.782530835024136,0.602445527706611,0.698072436958953
"Ks_9",0.598119754703631,0.601875104968679,0.72748444111708,0.9924038465156,0.827036426863563,0.645965724517975,0.77943368195565,0.678396979372732,0.745773746428272
"Ks_9",0.604639588855816,0.687348843479113,0.630076421463895,0.950477142444876,0.739139771825143,0.728036887527266,0.739475161376987,0.639970244821774,0.671301787643059
"Ks_9",0.608941420967489,0.602286425398704,0.654667802379689,0.9762159557075,0.654864862387674,0.664143078847877,0.759197339491682,0.624381124379812,0.654207761783145
"Ks_9",0.578071529239923,0.673947685398393,0.60628007637006,0.925919241691572,0.736518949371546,0.690200875277401,0.734195544816923,0.610639247575885,0.66390787546664
"Ks_9",0.636159554615058,0.636686605424084,0.70683222032844,0.991542254615709,0.75601982100512,0.716065101187567,0.760179501677474,0.675453422896527,0.721132346032303
"Ks_9",0.532829727971373,0.623370035979148,0.570230888276397,0.932167530341932,0.719307461147575,0.643093645569839,0.711668935701306,0.558139686346602,0.650069210110735
"Ks_9",0.697315849012975,0.683146569593248,0.714816803687813,0.980040814615283,0.809050331654153,0.718589535359952,0.83748590285246,0.679251786034701,0.803592295178548
"Ks_9",0.616419252712222,0.701964608578624,0.595474330239656,0.977922415956672,0.746937731809932,0.716420763209807,0.786736037766277,0.60044856997362,0.702867200005771
"Ks_9",0.608431474308791,0.668130535514033,0.576750356795838,0.949214423305929,0.747426783701432,0.703830060740375,0.753049866712797,0.573216875431887,0.714814191578407
"Ks_9",0.538244340896107,0.665641825485962,0.655255940923375,0.957495550589714,0.733474141242673,0.679260487286815,0.72144219759813,0.642596126625233,0.631798699792314
"Ks_9",0.611999227525798,0.695683133964572,0.716027475236558,0.936835203237029,0.749886090568959,0.704139714466667,0.769528768416628,0.653140589317778,0.729083437356529
"Ks_9",0.569714704709197,0.668368137878962,0.60656402289163,0.934330486479373,0.721563099476438,0.704816262445947,0.712371509294653,0.596895235822571,0.663703562413103
"Ks_9",0.626781227052612,0.561027579592514,0.676384479795858,0.952884347733372,0.776776501801115,0.644698848934043,0.748290149795743,0.676059623743519,0.705372942039474
"Ks_9",0.595619628858337,0.705142688523807,0.608826809466909,0.988156625837696,0.83262097122198,0.752747822990649,0.739148481554987,0.638842722318374,0.704497503370815
"Ks_9",0.647545969252033,0.64014964430139,0.648096709641365,0.952030912377604,0.726248373701027,0.698782260964688,0.769945946791533,0.662010049193141,0.684120304810326
"Ks_9",0.694199822439154,0.662128441837713,0.712742990286334,0.967237498045619,0.707959601033939,0.744014357092297,0.782934195375639,0.69094746156029,0.719182195076831
"Ks_9",0.624166819282048,0.671890610169943,0.679924408962454,0.976762371717677,0.76224189126052,0.706868540145773,0.780285362785954,0.647248676328253,0.728056211152896
"Ks_9",0.595795072138641,0.685977522552716,0.683942957180087,0.943364306776935,0.728175553761087,0.664633852005594,0.797030664878572,0.616922590574234,0.721115087201443
"Ks_9",0.660901379678138,0.725709352062414,0.627751862968254,0.978729622954045,0.744693908114825,0.764668439796605,0.789892957445401,0.631081080017968,0.724185491515739
"Ks_9",0.559997907987868,0.555097818873836,0.682371662418723,0.936211425876575,0.759400391464016,0.604001548572887,0.727079427029259,0.630398765467738,0.695296615875398
"Ks_9",0.583356059306653,0.662229168576992,0.685845955564319,0.954070644348156,0.775158638257643,0.681001673229845,0.75486077030153,0.652723758864766,0.701947292225699
"Ks_9",0.66165344010106,0.726825044324495,0.709463490685226,0.965356711947159,0.852320267300709,0.750482189119303,0.798898850162803,0.712434233070784,0.762133143227825
"Ks_9",0.56634817571806,0.633680587403016,0.678503578403689,0.968819581977766,0.743924781290886,0.670413619963355,0.737544761348413,0.640164969726157,0.677877486827754
"Ks_9",0.617865838803961,0.63566367860521,0.750305216975428,0.991538230802905,0.729591357466987,0.719246250588417,0.741440702152656,0.642553391164157,0.755495706871403
"Ks_9",0.65559606645032,0.674878472951188,0.664354080705848,0.933068419888448,0.842368512471907,0.752540770574132,0.736750155937917,0.696544362285611,0.735772015400417
"Ks_9",0.653767064128883,0.673492489618994,0.693357442713703,0.972388407313928,0.808900501012502,0.716726719604634,0.792580621364613,0.679050053415131,0.754423303336543
"Ks_9",0.593056892622911,0.66305356393762,0.633369503688281,0.932609451059614,0.729056672370106,0.690333521231925,0.742171420914646,0.630623942267958,0.668712449173681
"Ks_9",0.662328279530439,0.672989469235627,0.648881454947645,0.956461362224863,0.736266460678588,0.725137581176488,0.781170051552617,0.605615753687587,0.766746769704692
"Ks_9",0.577674333532565,0.592395512904547,0.521826946505532,0.915217679916821,0.678713605987094,0.625334587061341,0.737508514997287,0.572046338953095,0.606968578272151
"Ks_9",0.630899471746907,0.687296371324093,0.697849060105961,0.944259948810073,0.737822220598969,0.689599596897898,0.799589085093986,0.661442308289895,0.714425516682304
"Ks_9",0.63923772295162,0.678968669920904,0.744283632156023,0.965382377425442,0.765100206322722,0.722448262442394,0.775058078571865,0.669185985286863,0.761843825087661
"Ks_9",0.632411678210987,0.60301981601981,0.668894238186102,0.944584404935284,0.586634684316033,0.646048675540544,0.783639376176253,0.590913105839697,0.66828199368935
"Ks_9",0.591535397169087,0.658911124877765,0.673726929241148,0.921823643359912,0.720499983015061,0.684436638207631,0.738420419459107,0.633678886688933,0.6868520133131
"Ks_9",0.603618529865814,0.615976238615158,0.643536469305125,0.973133609107237,0.718019392845007,0.694815613027584,0.730796447861832,0.637898031424511,0.669211412565788
"Ks_9",0.638334314932821,0.651606586147037,0.704196882678801,0.957583100621095,0.723243592025512,0.700389229899434,0.772918959714783,0.672054371850329,0.703526043140373
"Ks_9",0.557908512689746,0.677368553521697,0.695231981092294,0.976271023532889,0.777867029076904,0.725935594005044,0.708610398233787,0.664657482696243,0.676811138245877
"Ks_9",0.637836425886821,0.709488068348698,0.709713783282895,0.994888270654693,0.812111431774775,0.740216911014715,0.793585054498321,0.678259584251388,0.756617150599725
"Ks_9",0.62623696586223,0.640192304141541,0.664630117542084,0.989318382726659,0.73512601390206,0.706053308260014,0.764573649433547,0.620155315881729,0.732183382968447
"Ks_9",0.595448536930366,0.62489511367855,0.676350749233673,0.951754491693281,0.79383925532409,0.672019091179463,0.744850739470614,0.68513101991265,0.682431222251193
"Ks_9",0.593940337138945,0.631027412553803,0.614895730034562,0.93361270333273,0.681761524008266,0.675426964516698,0.735179640718062,0.594888956562541,0.66529656920767
"Ks_9",0.637191931706021,0.71616595888725,0.700871778505198,0.980787724091421,0.728163221907311,0.744112687207529,0.786322313150745,0.635677753559589,0.74391167429559
"Ks_9",0.518215895951004,0.627083111735542,0.58600443957057,0.920829867338347,0.709974010369042,0.640987436331383,0.697954809930742,0.565112913826861,0.636259324544646
"Ks_9",0.640937162192759,0.620706784976694,0.612465746664719,0.932444079304462,0.772415046403031,0.690595567465504,0.747582926848553,0.632702573910354,0.713344068245541
"Ks_9",0.678904355598855,0.705743419999195,0.702575334686716,0.939545720957053,0.812082420846668,0.724816790816439,0.81037740269169,0.698722205769782,0.760495280587278
"Ks_9",0.614374873626673,0.674114559543521,0.704795455973562,0.956720993070917,0.74112014930018,0.691192001695733,0.780494056954529,0.634917081716553,0.73825505603749
"Ks_9",0.622858488388789,0.717867290486594,0.712459794468332,0.993976462153336,0.779854128114067,0.731963834105448,0.795640372221252,0.67164001002229,0.733903327258687
"Ks_9",0.703910238746253,0.760909231489208,0.659912202127817,0.989728242376518,0.804472813592984,0.787840127845725,0.831392243356625,0.671213593014128,0.772945961594014
"Ks_9",0.602048696753859,0.540257561725908,0.665817511812093,0.93819336101631,0.751096682243412,0.616259400764013,0.735506185641453,0.653546664702154,0.6873509160892
"Ks_9",0.577937779148148,0.629681911351403,0.626690329022749,0.936319834186822,0.715770668868595,0.678523975198184,0.71898387874635,0.609684335358718,0.666858380459336
"Ks_9",0.522151705220642,0.623403783678144,0.557743756336498,0.950185582517239,0.775956155803511,0.673092261608422,0.679477556537487,0.572414863219488,0.648139015493971
"Ks_9",0.578797466240853,0.623805577596604,0.638944223253642,0.939349055883694,0.714234617225973,0.654379760712686,0.74319947370527,0.593438351622984,0.693710125493368
"Ks_9",0.679597809609795,0.691278234965165,0.728596582193829,0.990588635398189,0.787849848939459,0.753840603832974,0.79662256488675,0.711306383533666,0.750582321454046
"Ks_9",0.693880602527598,0.764147665686641,0.793249212516228,0.974968947291163,0.880008998736104,0.781084499468727,0.824651642290374,0.776092627462947,0.79470775063403
"Ks_9",0.635115150461625,0.7096196618319,0.672250302883764,0.987988238791539,0.802921746327067,0.790271347445072,0.737865190059773,0.703337691731355,0.69642428683361
"Ks_9",0.651272526302543,0.653491528268951,0.677639625294272,0.968295584410848,0.85933975702553,0.715616491912005,0.773855915649636,0.697255534717353,0.751436582055542
"Ks_9",0.612348471775975,0.64319866297808,0.636947967892066,0.940094862239171,0.742187986246518,0.678507182122937,0.759957288545938,0.63015800248201,0.694429594324796
"Ks_9",0.589369739596382,0.731043129905989,0.637399093653083,0.969534705263373,0.785086980217556,0.776272179548278,0.719861212745048,0.628446737288604,0.705033182888122
"Ks_9",0.522915508930453,0.667032545895386,0.638807940689075,0.91070145695647,0.737952770609168,0.678834310487471,0.685813348958181,0.618626642522099,0.635513788243294
"Ks_9",0.734120017299327,0.724147204769157,0.726798422905438,0.995797884324401,0.765363475300218,0.76064929058289,0.860317884991173,0.724184465732112,0.760063678028098
"Ks_9",0.648201771779582,0.626298059627352,0.593454472769908,0.979295392582947,0.80071942538985,0.701775502377437,0.770439351547858,0.639165889384143,0.713572986528433
"Ks_9",0.671783040663533,0.684644225602645,0.707998098417469,0.985030139106653,0.886067618762219,0.725051067897746,0.813567777898539,0.737234654677355,0.762452723610817
"Ks_9",0.578046844768301,0.625815733830221,0.630981448848938,0.998210529427939,0.751646100316996,0.669902633626945,0.756965502522064,0.592231374247566,0.712585988633029
"Ks_9",0.646655063995321,0.706931174599657,0.748556584366002,0.969759099053782,0.797049621071937,0.728357426070913,0.798235859915869,0.688447442000998,0.76981138128193
"Ks_9",0.493768347910766,0.640217252944858,0.610727766944909,0.918722022028969,0.635793947577669,0.689863626758666,0.635711279853307,0.629231587916562,0.528422155464124
"Ks_9",0.657806343982842,0.676180893000181,0.663398910238459,0.947681226537514,0.709864401697257,0.709549221960918,0.792318186971352,0.609527549778855,0.751113324242562
"Ks_9",0.644846777264438,0.690815695102793,0.696926888416746,0.96511905108517,0.759563363703823,0.732181269208164,0.778002748084554,0.686201862134997,0.71179229622688
"Ks_9",0.570938294988284,0.66062089936913,0.618152771959617,0.933891991632901,0.727452413660215,0.667077544023134,0.747680007612138,0.593931739680105,0.680126747493017
"Ks_9",0.583955005610021,0.68689704467513,0.672186118894123,0.970780949673569,0.817517338854696,0.728704573128659,0.731773521193407,0.659811106131351,0.710380410889517
"Ks_9",0.642737657619626,0.686592671076744,0.712398536041718,0.997565421072744,0.740424104380001,0.749534688380934,0.772071984174749,0.704282437463183,0.69036380945876
"Ks_9",0.674511468150149,0.665757102948898,0.713881621274774,0.97288692536717,0.745474393982086,0.710850410018408,0.809966003622415,0.659186238486844,0.766226875876015
"Ks_9",0.559558083219946,0.544430554031978,0.574388973131057,0.89467640876091,0.643451130002783,0.595991689173262,0.705335207904008,0.557324921214612,0.627484150392429
"Ks_9",0.600936532071302,0.621117889543604,0.671311679988184,0.968265229257918,0.767186734567343,0.667676675676167,0.759915172195943,0.662877027343583,0.690244510526415
"Ks_9",0.616174554320137,0.662233579870633,0.631006525272465,0.941845343819377,0.740814841033783,0.669678448127925,0.789338670411887,0.615295367550799,0.708839445818702
"Ks_9",0.614114032315875,0.707974587931123,0.623182243593676,0.983798658902809,0.766965837506356,0.755291760378113,0.751623812654955,0.619687885044993,0.712722389220452
"Ks_9",0.65340525198858,0.655316393790022,0.659324777344836,0.987905933170374,0.759094673410015,0.702540362985332,0.802099447995817,0.648069999791514,0.732425388481333
"Ks_9",0.63328345007696,0.659585002710164,0.698192795356527,0.964516530862417,0.811816710690308,0.680448275611973,0.801660723562075,0.678710758663445,0.744165602861972
"Ks_9",0.626234961982904,0.728720695253221,0.706884450169008,0.999563656856002,0.794369588422168,0.760926503991501,0.778747267516429,0.675809202821924,0.737193442928677
"Ks_9",0.596633354299987,0.56700374017953,0.627591362987395,0.918090114750992,0.717335017547369,0.615044995260706,0.745668196041149,0.587574370936654,0.70850268671457
"Ks_9",0.650971500819544,0.682356673403403,0.691331705884173,0.976687956409881,0.770796943085327,0.733652960298854,0.781139908936622,0.677941675206849,0.728226743668862
"Ks_9",0.577339763476215,0.653539485576997,0.63222566577192,0.952543193832806,0.749678065708053,0.695976528130614,0.726324555249374,0.608347915587141,0.692840989805857
"Ks_9",0.628851989339485,0.68319082777776,0.687922518569612,0.961551016225785,0.766213796506291,0.696801833006493,0.796035764863195,0.6649553331289,0.720276891506079
"Ks_9",0.598975420266638,0.626355124935879,0.711134564198496,0.95458272251006,0.701647355141186,0.691318566921714,0.729486483732819,0.659313971940511,0.677996587797295
"Ks_9",0.640006470971013,0.79754972247172,0.661369712239914,0.994996353153537,0.889937490047514,0.779248110371059,0.816895788470678,0.683764970549123,0.76281390070953
"Ks_9",0.558246791191967,0.593854552260051,0.62507279341252,0.963423186863613,0.720652614656666,0.666559375283053,0.700987228091935,0.599877689908118,0.664139262138011
"Ks_9",0.572249423415226,0.678035911980565,0.616054786523766,0.937157179034111,0.755111469286915,0.693506912322396,0.734597654183011,0.6088598216384,0.679662322254475
"Ks_9",0.570249548214473,0.691393093303067,0.711994046114792,0.958477649804943,0.768708036552024,0.721743379983078,0.724211097602812,0.675008090240356,0.681646973551079
"Ks_9",0.69460009005393,0.744785075895587,0.709648953033526,0.913283191358365,0.841256508451113,0.787922120472071,0.769893909174111,0.703188019869639,0.790799579056841
"Ks_9",0.614985484351879,0.676579090758412,0.685020456990197,0.956556569801452,0.817332165652913,0.713773599991577,0.758057676225086,0.657148971911333,0.747562484160659
"Ks_9",0.623763852839624,0.699948855155448,0.670264754219386,0.988745794254833,0.785285804443852,0.741658546118042,0.770152568574116,0.666711377978945,0.713824892688033
"Ks_9",0.65339733525386,0.678097759472884,0.696336607450401,0.969902116948886,0.759521132611496,0.727302022252628,0.782979254441364,0.662546247203127,0.74326115136991
"Ks_9",0.664358436317613,0.679624437101897,0.751583935830357,0.985587738088315,0.828660137039478,0.751793621082949,0.775316782959855,0.712981068536048,0.778800572518085
"Ks_9",0.607416293261526,0.666724694350154,0.667049351943246,0.978061017338406,0.710267152621985,0.713379608148897,0.756040848528188,0.630173235033101,0.691699511824303
"Ks_9",0.579274633805956,0.721432733168104,0.697703578314851,0.973252819894511,0.696096280157709,0.74942695075119,0.73250069868163,0.628494635063824,0.683148220826733
"Ks_9",0.648127728165009,0.728775801384066,0.679555535678183,0.988710064292108,0.838052126358635,0.740668317846497,0.812690592013178,0.661838939951879,0.777473168780988
"Ks_9",0.598358948818534,0.69498328979581,0.627455203055687,0.944155326889696,0.761423053478131,0.712499388548114,0.752549788289129,0.629881721205231,0.6889504993772
"Ks_9",0.562695065925272,0.69024599929144,0.607241749493421,0.91034358124848,0.742819984575636,0.681298802123818,0.733923173991019,0.592101458531693,0.6770427240186
"Ks_9",0.558426322189289,0.627655689415697,0.595056912466169,0.93148437813889,0.700910625141276,0.654609553914762,0.724312997306597,0.5956831774418,0.635490921504469
"Ks_9",0.654301944953262,0.724358326957033,0.714721675419433,0.991519449661223,0.813787671649129,0.736080620726353,0.821163971975588,0.688896554703026,0.762307456299043
"Ks_9",0.60401166997649,0.615145054446079,0.681454171689493,0.955983293552008,0.702268581525061,0.665739392760012,0.753374975849538,0.634481307341333,0.689029766013047
"Ks_9",0.615003657350901,0.649293862056183,0.652008053136164,0.934035491789488,0.761874490971426,0.692331922009373,0.748411685922077,0.650445039352477,0.697373523448703
"Ks_9",0.636216128880357,0.643529248815561,0.708451803583167,0.960840355906976,0.761659061498586,0.669294300752295,0.802168629049762,0.666870081724526,0.735206207311548
"Ks_9",0.588053914305478,0.635050993144628,0.654768079950389,0.961138756930079,0.715836906964275,0.662171404459899,0.762729951847839,0.641512410822669,0.660197827451531
